municipality,coordinates,capacity,name,timestamps,free_spots
Bressanone,"Coordinate{lat=46.713708, lng=11.650498}",90,Parcheggio Stazione Bressanone 02-Rosslauf,2025-05-13T00:00:31.369;2025-05-13T00:10:34.749;2025-05-13T00:20:31.594;2025-05-13T00:30:16.383;2025-05-13T00:40:16.196;2025-05-13T00:50:31.184;2025-05-13T01:00:16.104;2025-05-13T01:10:16.188;2025-05-13T01:20:31.034;2025-05-13T01:30:31.081;2025-05-13T01:40:16.606;2025-05-13T01:56:16.556;2025-05-13T02:00:16.581;2025-05-13T02:10:16.895;2025-05-13T02:20:17.501;2025-05-13T02:30:16.315;2025-05-13T02:40:31.624;2025-05-13T02:50:31.338;2025-05-13T03:00:31.010;2025-05-13T03:10:31.038;2025-05-13T03:20:16.936;2025-05-13T03:30:16.687;2025-05-13T03:40:16.130;2025-05-13T03:50:31.283;2025-05-13T04:00:31.311;2025-05-13T04:10:31.016;2025-05-13T04:20:16.599;2025-05-13T04:30:31.038;2025-05-13T04:40:16.382;2025-05-13T04:50:31.631;2025-05-13T05:00:31.045;2025-05-13T05:10:31.308;2025-05-13T05:20:31.188;2025-05-13T05:30:16.146;2025-05-13T05:40:31.913;2025-05-13T05:50:16.763;2025-05-13T06:00:31.691;2025-05-13T06:10:16.730;2025-05-13T06:20:31.117;2025-05-13T06:30:31.396;2025-05-13T06:40:16.886;2025-05-13T06:50:32.088;2025-05-13T07:00:17.951;2025-05-13T07:10:31.076;2025-05-13T07:20:32.319;2025-05-13T07:30:16.349;2025-05-13T07:40:31.166;2025-05-13T07:50:31.678;2025-05-13T08:00:31.698;2025-05-13T08:10:32.096;2025-05-13T08:20:19.560;2025-05-13T08:30:17.270;2025-05-13T08:40:16.148;2025-05-13T08:50:17.033;2025-05-13T09:00:16.414;2025-05-13T09:10:16.064;2025-05-13T09:20:17.571;2025-05-13T09:30:16.782;2025-05-13T09:40:16.546;2025-05-13T09:50:16.805;2025-05-13T10:00:17.469;2025-05-13T10:10:16.185;2025-05-13T10:20:18.707;2025-05-13T10:30:18.563;2025-05-13T10:40:15.933;2025-05-13T10:50:16.994;2025-05-13T11:00:28.144;2025-05-13T11:10:16.758;2025-05-13T11:20:16.762;2025-05-13T11:30:16.893;2025-05-13T11:40:16.495;2025-05-13T11:50:16.847;2025-05-13T12:00:16.295;2025-05-13T12:10:16.143;2025-05-13T12:20:36.558;2025-05-13T12:30:16.719;2025-05-13T12:40:16.302;2025-05-13T12:50:17.486;2025-05-13T13:00:31.536;2025-05-13T13:10:16.325;2025-05-13T13:20:16.916;2025-05-13T13:30:31.327;2025-05-13T13:40:31.708;2025-05-13T13:50:16.448;2025-05-13T14:00:16.445;2025-05-13T14:10:16.583;2025-05-13T14:20:16.287;2025-05-13T14:30:31.364;2025-05-13T14:40:16.220;2025-05-13T14:50:31.474;2025-05-13T15:00:31.497;2025-05-13T15:10:31.112;2025-05-13T15:20:16.764;2025-05-13T15:30:16.627;2025-05-13T15:40:31.440;2025-05-13T15:50:31.846;2025-05-13T16:00:16.211;2025-05-13T16:10:16.463;2025-05-13T16:20:16.459;2025-05-13T16:30:31.087;2025-05-13T16:40:16.208;2025-05-13T16:50:31.327;2025-05-13T17:00:16.335;2025-05-13T17:10:31.925;2025-05-13T17:20:16.402;2025-05-13T17:30:16.043;2025-05-13T17:40:16.716;2025-05-13T17:50:31.316;2025-05-13T18:00:16.258;2025-05-13T18:10:31.770;2025-05-13T18:20:16.907;2025-05-13T18:30:31.837;2025-05-13T18:40:31.185;2025-05-13T18:50:16.991;2025-05-13T19:00:16.282;2025-05-13T19:10:31.427;2025-05-13T19:20:16.188;2025-05-13T19:30:31.362;2025-05-13T19:40:31.223;2025-05-13T19:50:30.960;2025-05-13T20:00:16.239;2025-05-13T20:10:31.315;2025-05-13T20:20:16.552;2025-05-13T20:30:31.620;2025-05-13T20:40:30.960;2025-05-13T20:50:31.388;2025-05-13T21:00:16.511;2025-05-13T21:10:30.995;2025-05-13T21:20:16.629;2025-05-13T21:30:30.953;2025-05-13T21:40:16.519;2025-05-13T21:50:31.836;2025-05-13T22:00:16.284;2025-05-13T22:10:30.992;2025-05-13T22:20:30.968;2025-05-13T22:30:30.944;2025-05-13T22:40:16.284;2025-05-13T22:50:31.711;2025-05-13T23:00:31.777;2025-05-13T23:10:31.577;2025-05-13T23:20:31.429;2025-05-13T23:30:16.405;2025-05-13T23:40:30.916;2025-05-13T23:50:16.765;2025-05-14T00:00:16.229;2025-05-14T00:10:18.898;2025-05-14T00:20:32.171;2025-05-14T00:30:31.196;2025-05-14T00:40:16.294;2025-05-14T00:50:16.233;2025-05-14T01:00:31.094;2025-05-14T01:10:31.418;2025-05-14T01:20:31.835;2025-05-14T01:30:31.348;2025-05-14T01:40:31.468;2025-05-14T01:50:17.665;2025-05-14T02:00:16.092;2025-05-14T02:10:31.045;2025-05-14T02:20:16.695;2025-05-14T02:30:16.901;2025-05-14T02:40:31.118;2025-05-14T02:50:16.849;2025-05-14T03:00:31.036;2025-05-14T03:10:16.170;2025-05-14T03:20:16.591;2025-05-14T03:30:16.423;2025-05-14T03:40:31.338;2025-05-14T03:50:16.739;2025-05-14T04:00:32.024;2025-05-14T04:10:16.230;2025-05-14T04:20:16.145;2025-05-14T04:30:31.897;2025-05-14T04:40:30.956;2025-05-14T04:50:16.744;2025-05-14T05:00:32.106;2025-05-14T05:10:15.949;2025-05-14T05:20:16.941;2025-05-14T05:30:16.183;2025-05-14T05:40:15.780;2025-05-14T05:50:16.348;2025-05-14T06:00:16.265;2025-05-14T06:10:16.487;2025-05-14T06:20:16.008;2025-05-14T06:30:16.343;2025-05-14T06:40:16.065;2025-05-14T06:50:16.383;2025-05-14T07:00:16.586;2025-05-14T07:10:16.087;2025-05-14T07:20:16.268;2025-05-14T07:30:17.710;2025-05-14T07:40:17.649;2025-05-14T07:50:16.397;2025-05-14T08:00:16.731;2025-05-14T08:10:15.864;2025-05-14T08:20:17.550;2025-05-14T08:30:16.971;2025-05-14T08:40:15.959;2025-05-14T08:50:18.476;2025-05-14T09:00:16.683;2025-05-14T09:10:17.111;2025-05-14T09:20:16.509;2025-05-14T09:30:16.254;2025-05-14T09:40:16.212;2025-05-14T09:50:17.813;2025-05-14T10:00:18.167;2025-05-14T10:10:18.391;2025-05-14T10:20:17.049;2025-05-14T10:30:16.435;2025-05-14T10:40:16.503;2025-05-14T10:50:17.609;2025-05-14T11:00:16.269;2025-05-14T11:10:17.161;2025-05-14T11:20:16.368;2025-05-14T11:30:16.733;2025-05-14T11:40:15.879;2025-05-14T11:50:17.118;2025-05-14T12:00:15.972;2025-05-14T12:10:16.287;2025-05-14T12:20:16.809;2025-05-14T12:30:15.978;2025-05-14T12:40:15.962;2025-05-14T12:50:16.409;2025-05-14T13:00:16.687;2025-05-14T13:10:17.809;2025-05-14T13:20:20.159;2025-05-14T13:30:18.843;2025-05-14T13:40:17.141;2025-05-14T13:50:16.649;2025-05-14T14:00:16.450;2025-05-14T14:10:16.296;2025-05-14T14:20:18.981;2025-05-14T14:30:17.076;2025-05-14T14:40:16.837;2025-05-14T14:50:19.578;2025-05-14T15:00:18.986;2025-05-14T15:10:31.676;2025-05-14T15:20:31.471;2025-05-14T15:30:17.140;2025-05-14T15:40:16.655;2025-05-14T15:50:16.837;2025-05-14T16:00:19.758;2025-05-14T16:10:16.814;2025-05-14T16:20:17.036;2025-05-14T16:30:16.651;2025-05-14T16:40:16.288;2025-05-14T16:50:16.979;2025-05-14T17:00:16.384;2025-05-14T17:10:16.467;2025-05-14T17:20:17.908;2025-05-14T17:30:16.716;2025-05-14T17:40:17.482;2025-05-14T17:50:17.651;2025-05-14T18:00:31.726;2025-05-14T18:10:17;2025-05-14T18:20:31.927;2025-05-14T18:30:31.506;2025-05-14T18:40:31.408;2025-05-14T18:50:16.660;2025-05-14T19:00:32.002;2025-05-14T19:10:17.062;2025-05-14T19:20:32.542;2025-05-14T19:30:32.100;2025-05-14T19:40:17.744;2025-05-14T19:50:31.345;2025-05-14T20:00:31.378;2025-05-14T20:10:31.541;2025-05-14T20:20:31.474;2025-05-14T20:30:17.085;2025-05-14T20:40:32.019;2025-05-14T20:50:17.600;2025-05-14T21:00:31.615;2025-05-14T21:10:17.405;2025-05-14T21:20:31.531;2025-05-14T21:30:31.539;2025-05-14T21:40:16.786;2025-05-14T21:50:31.902;2025-05-14T22:00:16.660;2025-05-14T22:10:32.061;2025-05-14T22:20:16.844;2025-05-14T22:30:17.171;2025-05-14T22:40:31.788;2025-05-14T22:50:31.200;2025-05-14T23:00:32.007;2025-05-14T23:10:17.135;2025-05-14T23:20:17.355;2025-05-14T23:30:32.015;2025-05-14T23:40:31.458;2025-05-14T23:50:32.016,88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;87;87;86;84;84;84;84;85;85;85;85;86;87;87;87;85;83;83;81;78;75;75;72;68;66;65;65;65;64;63;62;62;61;62;61;60;60;61;60;60;63;63;64;65;65;67;67;68;68;69;71;71;73;72;72;73;72;73;72;74;74;73;73;74;76;75;75;75;74;75;77;78;78;79;79;80;82;80;74;70;68;70;70;71;72;74;73;75;75;77;78;84;85;87;87;87;87;87;87;87;87;87;87;87;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;87;85;85;85;85;86;86;86;86;85;86;85;83;81;79;80;78;76;75;72;72;69;68;68;67;66;67;67;65;65;65;65;65;63;62;63;63;64;65;65;66;67;70;70;70;72;72;73;76;76;77;79;79;79;77;79;79;79;81;80;81;81;81;81;82;82;83;85;84;88;89;88;89;88;89;90;91;91;91;91;92;92;92;92;93;94;95;95;95;95;94;95;95;95;95;94;94;94;94;94;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;92;92;92;92;92;92;92;92;92
